probability
0.23607995614638289
0.3534338236782608
0.6494287582447454
0.20361506676084976
0.1914789029666732
0.22708745433532798
0.281233182407398
0.1518427239647795
0.6893741742444732
0.15026038348531953
0.6079446395127808
0.3965739701173442
0.24787681579053988
0.7056282583626761
0.2588716635385039
0.5997389923124055
0.6832473547341185
0.5909725392477229
0.7072244597004014
0.4681642025716546
0.7462575531977148
0.15076163161226505
0.15591998795865192
0.7914741797409559
0.18681332865714062
0.43403810780401997
0.7441620486405336
0.6353691630439995
0.24154871670879732
0.20211916985289005
0.7320839539907662
0.6858995621746042
0.4914246689084903
0.45693469902024647
0.47009812438749426
0.2880369355476519
0.43490892378107765
0.6974494650442202
0.1873825437832882
0.6835908692651154
0.1346074294967335
0.2899337518680661
0.6349984010430998
0.3141261466716032
0.5255225840121117
0.21855624704557652
0.1679712436703719
0.47870088197887434
0.1386392457208986
0.15453100820838722
0.7061022206825265
0.143169208456443
0.1358932169548869
0.5693641986035501
0.2486779505372695
0.7484302649562542
0.22284649713285734
0.23362364819481155
0.1916180257207135
0.2701805709390518
0.20768888260494706
0.26654995142617227
0.13796446041440805
0.4614535821772188
0.13899244392321997
0.6508751851593984
0.22490222374844396
0.6314597886419475
0.19640424695875847
0.436648483833775
0.2460638785197793
0.7003709256044091
0.21735060723305005
0.23013096127077098
0.1162396268424202
0.22548234997634306
0.23255627202283985
0.726173093675599
0.25548606575871186
0.5114910282858232
0.1950918210114506
0.7428077325315988
0.22010860849469377
0.4728637866700243
0.27075640512847166
0.5510258721195896
0.7572157116993455
0.2733565272557546
0.5474409655970134
0.23094589071775978
0.18027654799956913
0.4370142462861273
0.2840564817842646
0.244496419274215
0.5801823652137829
0.40786981437165926
0.7684478033609754
0.30800241495409425
0.4210021307711696
0.6611892575912631
0.31461430812651126
0.4195930228990962
0.18268786341954432
0.2009473243650115
0.27938573154033397
0.20232784604161896
0.44181998797201144
0.7121718772472841
0.3877427845522396
0.29113166158216863
0.40544837037287607
0.25593889124423747
0.7204247592859943
0.7404896367138574
0.4346713466959967
0.2678212258786339
0.3289309188713498
0.6138625133963995
0.7218452516933273
0.5112198161562305
0.403145378716823
0.724042231628015
0.675584393844195
0.6695135699176107
0.6412097726947827
0.7747864153975895
0.4998571162203649
0.7071772538787521
0.2551627087095557
0.7279212606914566
0.6821393582783785
0.5704370678998267
0.16326529547863555
0.4836390816773898
0.2351623409569598
0.7594336631135102
0.745024342291746
0.7407110164045265
0.2069886837017396
0.1642101370821813
0.2016823916063404
0.736321203576752
0.7205889194401359
0.2694497069065646
0.6221679414171032
0.26532244948405886
0.6143343841125678
0.7374914716438028
0.40851856904245826
0.24638597427108622
0.2707371964350923
0.6440673285504728
0.537379732648345
0.7013747114455847
0.19412167869589625
0.2718483573464792
0.4897882380723822
0.2894821442134419
0.6152001537423077
0.29101607104068966
0.2895507633637698
0.26580509627522586
0.3817708398010812
0.2969670178572978
0.37948554887978914
0.7317890643543147
0.6193145245766091
0.4704701038002738
0.4259184325714119
0.2871093557500521
0.7869630656381905
0.25939122561604655
0.25049819163410725
0.6865810095450062
0.7521438234186675
0.25683671133521563
0.5498905562402878
0.7645051696484425
0.2892409621063323
0.2479648582451695
0.18452636985156187
0.2626014411759907
0.6902001289881793
0.27607441137107425
0.24362050990399392
0.30269763682419715
0.5843809804507729
0.46099369021993525
0.6597712997137031
0.3888888139767457
0.2931026448997045
0.4680872349346908
0.21269382747292398
0.1761276653625006
0.5898428226740039
0.25332397326571443
0.7415800984183539
0.7130405766973715
0.25401749164511866
0.23080815703826157
0.7221482212637486
0.19512029618120777
0.2325192024157138
0.27425814468297105
0.7670430250477351
0.2819373314681265
